"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"2012","DE93","Lüneburg","MIO_PPS","Million purchasing power standards (PPS)","38,677.58",""
"2013","DE93","Lüneburg","MIO_PPS","Million purchasing power standards (PPS)","39,266.71",""
"2014","DE93","Lüneburg","MIO_PPS","Million purchasing power standards (PPS)","41,777.72","e"
"2015","DE93","Lüneburg","MIO_PPS","Million purchasing power standards (PPS)","43,347.65","e"
"2016","DE93","Lüneburg","MIO_PPS","Million purchasing power standards (PPS)","43,333.22","e"
"2017","DE93","Lüneburg","MIO_PPS","Million purchasing power standards (PPS)","44,812.16","e"
"2000","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","51,113.33",""
"2001","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","52,611.62",""
"2002","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","52,500.15",""
"2003","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","53,023.59",""
"2004","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","56,459.63",""
"2005","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","57,229.64",""
"2006","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","60,378.88",""
"2007","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","64,230.46",""
"2008","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","65,476.19",""
"2009","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","61,372.97",""
"2010","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","65,897.92",""
"2011","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","69,585.99",""
"2012","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","71,629.64",""
"2013","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","72,297.28",""
"2014","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","75,341.77","e"
"2015","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","78,912.58","e"
"2016","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","80,581.89","e"
"2017","DE94","Weser-Ems","MIO_PPS","Million purchasing power standards (PPS)","83,273.85","e"
"2000","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","435,662.36",""
"2001","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","447,950.73",""
"2002","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","459,120.37",""
"2003","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","461,910.52",""
"2004","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","484,705.17",""
"2005","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","495,246.73",""
"2006","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","512,656.71",""
"2007","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","548,824.45",""
"2008","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","551,353.21",""
"2009","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","516,162.72",""
"2010","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","538,171.25",""
"2011","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","563,177.18",""
"2012","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","572,482.47",""
"2013","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","577,266.67",""
"2014","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","605,021.19","e"
"2015","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","628,423.79","e"
"2016","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","635,226.1","e"
"2017","DEA","Nordrhein-Westfalen","MIO_PPS","Million purchasing power standards (PPS)","649,128.01","e"
"2000","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","137,842.06",""
"2001","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","143,716.41",""
"2002","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","146,105.01",""
"2003","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","148,099.9",""
"2004","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","155,641.71",""
"2005","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","158,716.46",""
"2006","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","162,498.45",""
"2007","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","175,411.25",""
"2008","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","179,438.71",""
"2009","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","166,675.16",""
"2010","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","171,434.84",""
"2011","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","178,554.51",""
"2012","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","179,949.68",""
"2013","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","180,682.27",""
"2014","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","189,311.7","e"
"2015","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","195,438.65","e"
"2016","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","196,393.5","e"
"2017","DEA1","Düsseldorf","MIO_PPS","Million purchasing power standards (PPS)","200,638.16","e"
"2000","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","116,856.64",""
"2001","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","119,861.08",""
"2002","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","125,800.29",""
"2003","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","124,094.44",""
"2004","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","129,748.01",""
"2005","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","131,015.76",""
"2006","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","137,207.33",""
"2007","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","146,211.27",""
"2008","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","143,615.41",""
"2009","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","137,581.13",""
"2010","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","143,011.77",""
"2011","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","148,825.57",""
"2012","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","151,906.82",""
"2013","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","154,184.67",""
"2014","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","161,554.08","e"
"2015","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","170,872.02","e"
"2016","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","173,197.73","e"
"2017","DEA2","Köln","MIO_PPS","Million purchasing power standards (PPS)","176,710.2","e"
"2000","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","53,073.5",""
"2001","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","54,699.81",""
"2002","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","55,449.09",""
"2003","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","56,380.89",""
"2004","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","59,985.3",""
"2005","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","61,593.96",""
"2006","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","64,319.21",""
"2007","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","68,604.23",""
"2008","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","69,395.5",""
"2009","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","64,157.08",""
"2010","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","67,955.35",""
"2011","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","71,235.21",""
"2012","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","72,736.71",""
"2013","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","73,223.99",""
"2014","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","76,292.98","e"
"2015","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","78,927.87","e"
"2016","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","80,003.56","e"
"2017","DEA3","Münster","MIO_PPS","Million purchasing power standards (PPS)","81,953.22","e"
"2000","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","48,148.46",""
"2001","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","48,953.31",""
"2002","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","49,558.46",""
"2003","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","49,936.04",""
"2004","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","51,924.32",""
"2005","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","53,753.18",""
"2006","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","55,524.42",""
"2007","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","59,829.97",""
"2008","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","59,288.53",""
"2009","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","55,437.65",""
"2010","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","57,915.74",""
"2011","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","61,683.32",""
"2012","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","63,470.08",""
"2013","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","64,680.22",""
"2014","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","68,202.32","e"
"2015","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","70,117.15","e"
"2016","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","71,491.11","e"
"2017","DEA4","Detmold","MIO_PPS","Million purchasing power standards (PPS)","73,164.68","e"
"2000","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","79,741.7",""
"2001","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","80,720.12",""
"2002","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","82,207.52",""
"2003","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","83,399.26",""
"2004","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","87,405.84",""
"2005","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","90,167.37",""
"2006","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","93,107.3",""
"2007","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","98,767.74",""
"2008","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","99,615.06",""
"2009","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","92,311.71",""
"2010","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","97,853.54",""
"2011","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","102,878.55",""
"2012","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","104,419.18",""
"2013","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","104,495.52",""
"2014","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","109,660.1","e"
"2015","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","113,068.1","e"
"2016","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","114,140.2","e"
"2017","DEA5","Arnsberg","MIO_PPS","Million purchasing power standards (PPS)","116,661.75","e"
"2000","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","87,454.97",""
"2001","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","88,243.52",""
"2002","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","90,830.57",""
"2003","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","91,844.89",""
"2004","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","96,776.37",""
"2005","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","98,167.89",""
"2006","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","102,090.19",""
"2007","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","107,648.68",""
"2008","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","107,247.91",""
"2009","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","101,622.74",""
"2010","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","108,683.22",""
"2011","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","114,406.03",""
"2012","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","117,815.51",""
"2013","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","118,768.81",""
"2014","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","124,894.45","e"
"2015","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","131,247.98","e"
"2016","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","132,014.73","e"
"2017","DEB","Rheinland-Pfalz","MIO_PPS","Million purchasing power standards (PPS)","135,965.82","e"
"2000","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","31,224.26",""
"2001","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","31,545.73",""
"2002","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","32,624.64",""
"2003","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","32,994.22",""
"2004","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","34,682.92",""
"2005","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","35,353.86",""
"2006","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","36,766.14",""
"2007","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","38,392.19",""
"2008","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","38,188.91",""
"2009","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","36,046.05",""
"2010","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","38,447.7",""
"2011","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","40,423.13",""
"2012","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","41,405.21",""
"2013","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","41,864.33",""
"2014","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","44,279.87","e"
"2015","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","46,070.23","e"
"2016","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","46,576.8","e"
"2017","DEB1","Koblenz","MIO_PPS","Million purchasing power standards (PPS)","47,893.26","e"
"2000","DEB2","Trier","MIO_PPS","Million purchasing power standards (PPS)","9,582.55",""
"2001","DEB2","Trier","MIO_PPS","Million purchasing power standards (PPS)","9,788.65",""
"2002","DEB2","Trier","MIO_PPS","Million purchasing power standards (PPS)","10,184.58",""
"2003","DEB2","Trier","MIO_PPS","Million purchasing power standards (PPS)","10,506.3",""
"2004","DEB2","Trier","MIO_PPS","Million purchasing power standards (PPS)","11,036.05",""
