TIME,TIME_LABEL,GEO,GEO_LABEL,SEX,AGE,UNIT,Value,Flag and Footnotes
2003,2003,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,3965703,
2006,2006,BG3,Severna i yugoiztochna Bulgaria,Total,Total,Number,3968665,
1995,1995,ES52,Comunidad Valenciana,Total,Total,Number,3969401,
2013,2013,HU3,Alföld és Észak,Total,Total,Number,3969754,
1992,1992,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3971196,
1992,1992,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3971196,
1992,1992,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3971196,
2006,2006,EL3,Attiki,Total,Total,Number,3971441,
2006,2006,EL30,Attiki,Total,Total,Number,3971441,
2014,2014,DE11,Stuttgart,Total,Total,Number,3972881,
2017,2017,TR62,"Adana, Mersin",Total,Total,Number,3975522,
2002,2002,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,3976060,
2018,2018,TR7,Orta Anadolu,Total,Total,Number,3977447,
1993,1993,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3977782,
1993,1993,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3977782,
1993,1993,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3977782,
1996,1996,DEB,Rheinland-Pfalz,Total,Total,Number,3977919,
2018,2018,DE71,Darmstadt,Total,Total,Number,3978050,
1996,1996,DE21,Oberbayern,Total,Total,Number,3978123,
1994,1994,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3981783,
1994,1994,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3981783,
1994,1994,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3981783,
2007,2007,EL3,Attiki,Total,Total,Number,3982602,
2007,2007,EL30,Attiki,Total,Total,Number,3982602,
2001,2001,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,3982793,
2001,2001,ITH5,Emilia-Romagna,Total,Total,Number,3983566,
2003,2003,DE11,Stuttgart,Total,Total,Number,3985000,
2011,2011,HU3,Alföld és Észak,Total,Total,Number,3985089,
1995,1995,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3986346,
1995,1995,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3986346,
1995,1995,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3986346,
2012,2012,DEB,Rheinland-Pfalz,Total,Total,Number,3990033,
2013,2013,DEB,Rheinland-Pfalz,Total,Total,Number,3990278,
2008,2008,EL3,Attiki,Total,Total,Number,3990727,
2008,2008,EL30,Attiki,Total,Total,Number,3990727,
2000,2000,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,3991344,
1996,1996,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3991531,
1996,1996,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3991531,
1996,1996,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3991531,
1997,1997,DE21,Oberbayern,Total,Total,Number,3991576,
1998,1998,DE21,Oberbayern,Total,Total,Number,3991937,
2011,2011,EL3,Attiki,Total,Total,Number,3992912,
2011,2011,EL30,Attiki,Total,Total,Number,3992912,
1991,1991,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,Total,Total,Number,3993580,
2011,2011,DEB,Rheinland-Pfalz,Total,Total,Number,3994185,b
2014,2014,DEB,Rheinland-Pfalz,Total,Total,Number,3994366,
1997,1997,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3994535,
1997,1997,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3994535,
1997,1997,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3994535,
2004,2004,DE11,Stuttgart,Total,Total,Number,3994612,
2008,2008,SE2,Södra Sverige,Total,Total,Number,3995301,
1998,1998,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3995437,
1998,1998,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3995437,
1998,1998,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3995437,
2012,2012,HU3,Alföld és Észak,Total,Total,Number,3995904,b
2018,2018,SE1,Östra Sverige,Total,Total,Number,3995953,
1999,1999,DE21,Oberbayern,Total,Total,Number,3996043,
1996,1996,ES52,Comunidad Valenciana,Total,Total,Number,3996734,
1999,1999,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3997467,
1999,1999,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3997467,
1999,1999,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3997467,
2000,2000,FRE1,Nord-Pas-de-Calais,Total,Total,Number,3997864,
2000,2000,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3997864,
2000,2000,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,3997864,
2009,2009,EL3,Attiki,Total,Total,Number,3999457,
2009,2009,EL30,Attiki,Total,Total,Number,3999457,
1997,1997,DEB,Rheinland-Pfalz,Total,Total,Number,4000567,
2010,2010,DE11,Stuttgart,Total,Total,Number,4000848,
2001,2001,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4001142,
2001,2001,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4001142,
2001,2001,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4001142,
2002,2002,ITH5,Emilia-Romagna,Total,Total,Number,4002620,
2010,2010,EL3,Attiki,Total,Total,Number,4002871,
2010,2010,EL30,Attiki,Total,Total,Number,4002871,
2005,2005,DE11,Stuttgart,Total,Total,Number,4003172,
1990,1990,UKF,East Midlands (UK),Total,Total,Number,4004106,
2007,2007,DE11,Stuttgart,Total,Total,Number,4005380,
2013,2013,TR31,Izmir,Total,Total,Number,4005459,
2002,2002,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4005577,
2002,2002,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4005577,
2002,2002,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4005577,
2009,2009,DE11,Stuttgart,Total,Total,Number,4006313,
2008,2008,DE11,Stuttgart,Total,Total,Number,4007095,
2006,2006,DE11,Stuttgart,Total,Total,Number,4007373,
2015,2015,DE11,Stuttgart,Total,Total,Number,4008288,
2003,2003,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4008628,
2003,2003,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4008628,
2003,2003,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4008628,
2018,2018,TR62,"Adana, Mersin",Total,Total,Number,4010406,
2004,2004,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4010548,
2004,2004,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4010548,
2004,2004,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4010548,
2015,2015,DEB,Rheinland-Pfalz,Total,Total,Number,4011582,
2010,2010,DEB,Rheinland-Pfalz,Total,Total,Number,4012675,
1990,1990,ITF4,Puglia,Total,Total,Number,4013227,
2005,2005,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4015613,
2005,2005,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4015613,
2005,2005,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4015613,
2005,2005,BG3,Severna i yugoiztochna Bulgaria,Total,Total,Number,4017103,
1998,1998,DEB,Rheinland-Pfalz,Total,Total,Number,4017828,
2006,2006,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4018644,
2006,2006,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4018644,
2006,2006,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4018644,
2018,2018,TR41,"Bursa, Eskisehir, Bilecik",Total,Total,Number,4019116,
2010,2010,HU3,Alföld és Észak,Total,Total,Number,4019858,
2003,2003,ITF4,Puglia,Total,Total,Number,4020032,
2002,2002,ITF4,Puglia,Total,Total,Number,4020071,
2007,2007,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4021676,
2007,2007,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4021676,
2007,2007,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4021676,
1997,1997,ES52,Comunidad Valenciana,Total,Total,Number,4022992,
1992,1992,UKF,East Midlands (UK),Total,Total,Number,4024000,
2008,2008,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4024490,
2008,2008,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4024490,
2008,2008,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4024490,
1991,1991,UKF,East Midlands (UK),Total,Total,Number,4024651,
2004,2004,ITF4,Puglia,Total,Total,Number,4024783,
1999,1999,DEB,Rheinland-Pfalz,Total,Total,Number,4024969,
1991,1991,DEA2,Köln,Total,Total,Number,4025321,
1991,1991,ITF4,Puglia,Total,Total,Number,4025392,
2001,2001,ITF4,Puglia,Total,Total,Number,4026054,
2009,2009,SE2,Södra Sverige,Total,Total,Number,4026590,
2009,2009,DEB,Rheinland-Pfalz,Total,Total,Number,4028351,
2004,2004,IE,Ireland,Total,Total,Number,4028851,
2004,2004,IE0,Éire/Ireland,Total,Total,Number,4028851,
2003,2003,ITH5,Emilia-Romagna,Total,Total,Number,4029942,
2000,2000,DEB,Rheinland-Pfalz,Total,Total,Number,4030773,
1992,1992,ITF4,Puglia,Total,Total,Number,4031540,
2007,2007,ITF4,Puglia,Total,Total,Number,4032130,
2005,2005,ITF4,Puglia,Total,Total,Number,4033125,
2009,2009,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4033197,
2009,2009,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4033197,
2009,2009,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4033197,
2006,2006,ITF4,Puglia,Total,Total,Number,4033405,
2000,2000,DE21,Oberbayern,Total,Total,Number,4033643,
2001,2001,DEB,Rheinland-Pfalz,Total,Total,Number,4034557,
2000,2000,ITF4,Puglia,Total,Total,Number,4034887,
1990,1990,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,Total,Total,Number,4036970,
2010,2010,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4038157,
2010,2010,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4038157,
2010,2010,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4038157,
1993,1993,ITF4,Puglia,Total,Total,Number,4039668,
2008,2008,ITF4,Puglia,Total,Total,Number,4040624,
2011,2011,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4042015,
2011,2011,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4042015,
2011,2011,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4042015,
1999,1999,ITF4,Puglia,Total,Total,Number,4042633,
2009,2009,ITF4,Puglia,Total,Total,Number,4043827,
2008,2008,DEB,Rheinland-Pfalz,Total,Total,Number,4045643,
1993,1993,UKF,East Midlands (UK),Total,Total,Number,4046200,
2014,2014,DED,Sachsen,Total,Total,Number,4046385,
2010,2010,ITF4,Puglia,Total,Total,Number,4048007,
2018,2018,ITF4,Puglia,Total,Total,Number,4048242,
2002,2002,DEB,Rheinland-Pfalz,Total,Total,Number,4049066,
1998,1998,ES52,Comunidad Valenciana,Total,Total,Number,4049388,
1994,1994,ITF4,Puglia,Total,Total,Number,4049795,
2012,2012,ITF4,Puglia,Total,Total,Number,4050072,
2013,2013,DED,Sachsen,Total,Total,Number,4050204,
2012,2012,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4050756,
2012,2012,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4050756,
2012,2012,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4050756,
2013,2013,ITF4,Puglia,Total,Total,Number,4050803,
1998,1998,ITF4,Puglia,Total,Total,Number,4051043,
2009,2009,HU3,Alföld és Észak,Total,Total,Number,4051174,
1991,1991,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4051285,
2016,2016,DEB,Rheinland-Pfalz,Total,Total,Number,4052803,
2007,2007,DEB,Rheinland-Pfalz,Total,Total,Number,4052860,
2011,2011,ITF4,Puglia,Total,Total,Number,4053668,
1997,1997,ITF4,Puglia,Total,Total,Number,4054098,
2012,2012,DED,Sachsen,Total,Total,Number,4054182,
2015,2015,DED,Sachsen,Total,Total,Number,4055274,
1995,1995,ITF4,Puglia,Total,Total,Number,4055934,
1996,1996,ITF4,Puglia,Total,Total,Number,4057268,
2003,2003,DEB,Rheinland-Pfalz,Total,Total,Number,4057727,
2004,2004,DEB,Rheinland-Pfalz,Total,Total,Number,4058682,
2006,2006,DEB,Rheinland-Pfalz,Total,Total,Number,4058843,
1992,1992,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4059425,
2010,2010,SE2,Södra Sverige,Total,Total,Number,4060002,
2013,2013,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4060741,
2013,2013,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4060741,
2013,2013,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4060741,
2014,2014,TR31,Izmir,Total,Total,Number,4061074,
2005,2005,DEB,Rheinland-Pfalz,Total,Total,Number,4061105,
1994,1994,UKF,East Midlands (UK),Total,Total,Number,4063600,
2017,2017,ITF4,Puglia,Total,Total,Number,4063888,
2004,2004,BG3,Severna i yugoiztochna Bulgaria,Total,Total,Number,4064253,
2018,2018,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4064842,
2017,2017,DEB,Rheinland-Pfalz,Total,Total,Number,4066053,
2011,2011,DED,Sachsen,Total,Total,Number,4066256,b
1992,1992,DEA2,Köln,Total,Total,Number,4068166,
2016,2016,DE11,Stuttgart,Total,Total,Number,4069533,
2017,2017,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4071241,
1999,1999,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4071714,
2004,2004,ITH5,Emilia-Romagna,Total,Total,Number,4072274,
1993,1993,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4072637,
2018,2018,DEB,Rheinland-Pfalz,Total,Total,Number,4073679,
2016,2016,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4074448,
2014,2014,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4076061,
2014,2014,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4076061,
2014,2014,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4076061,
1999,1999,ES52,Comunidad Valenciana,Total,Total,Number,4076380,
1998,1998,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4076458,
2016,2016,ITF4,Puglia,Total,Total,Number,4077166,
2015,2015,FRE1,Nord-Pas-de-Calais,Total,Total,Number,4077886,
2015,2015,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4077886,p
2015,2015,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4077886,p
1994,1994,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4077926,
1991,1991,ES2,Noreste (ES),Total,Total,Number,4079052,
1997,1997,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4079408,
1992,1992,ES2,Noreste (ES),Total,Total,Number,4080396,
2018,2018,DED,Sachsen,Total,Total,Number,4081308,
1996,1996,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4081450,
2017,2017,DED,Sachsen,Total,Total,Number,4081783,
1995,1995,UKF,East Midlands (UK),Total,Total,Number,4081800,
2001,2001,DE21,Oberbayern,Total,Total,Number,4083077,
2016,2016,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4083273,p
2016,2016,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4083273,p
1995,1995,PL5,Makroregion Poludniowo-Zachodni,Total,Total,Number,4083725,
2016,2016,DED,Sachsen,Total,Total,Number,4084851,
2008,2008,HU3,Alföld és Észak,Total,Total,Number,4085216,
1993,1993,ES2,Noreste (ES),Total,Total,Number,4086361,
2017,2017,FR3,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4087132,p
2017,2017,FR30,Nord-Pas-de-Calais (NUTS 2013),Total,Total,Number,4087132,p
2011,2011,SE2,Södra Sverige,Total,Total,Number,4087948,
2015,2015,ITF4,Puglia,Total,Total,Number,4090105,
2014,2014,ITF4,Puglia,Total,Total,Number,4090266,
1994,1994,ES2,Noreste (ES),Total,Total,Number,4090342,
1990,1990,ES2,Noreste (ES),Total,Total,Number,4092834,
1995,1995,ES2,Noreste (ES),Total,Total,Number,4093995,
1996,1996,ES2,Noreste (ES),Total,Total,Number,4096039,
2017,2017,DE11,Stuttgart,Total,Total,Number,4098278,
1997,1997,ES2,Noreste (ES),Total,Total,Number,4098423,
1996,1996,UKF,East Midlands (UK),Total,Total,Number,4099800,
1998,1998,ES2,Noreste (ES),Total,Total,Number,4101909,
2000,2000,ES52,Comunidad Valenciana,Total,Total,Number,4103816,
1999,1999,ES2,Noreste (ES),Total,Total,Number,4104176,
2018,2018,HR,Croatia,Total,Total,Number,4105493,
2018,2018,HR0,Hrvatska,Total,Total,Number,4105493,
2000,2000,ES2,Noreste (ES),Total,Total,Number,4106942,
2012,2012,SE2,Södra Sverige,Total,Total,Number,4111188,
2005,2005,IE,Ireland,Total,Total,Number,4111672,
2005,2005,IE0,Éire/Ireland,Total,Total,Number,4111672,
2001,2001,ES2,Noreste (ES),Total,Total,Number,4112359,
2015,2015,TR31,Izmir,Total,Total,Number,4113072,
1993,1993,DEA2,Köln,Total,Total,Number,4113462,
1997,1997,UKF,East Midlands (UK),Total,Total,Number,4114000,
2003,2003,BG3,Severna i yugoiztochna Bulgaria,Total,Total,Number,4115423,
2005,2005,ITH5,Emilia-Romagna,Total,Total,Number,4117455,
2007,2007,HU3,Alföld és Észak,Total,Total,Number,4118989,
1998,1998,UKF,East Midlands (UK),Total,Total,Number,4126400,
2018,2018,DE11,Stuttgart,Total,Total,Number,4126688,
2002,2002,ES2,Noreste (ES),Total,Total,Number,4128238,
2001,2001,ES52,Comunidad Valenciana,Total,Total,Number,4135183,
2013,2013,SE2,Södra Sverige,Total,Total,Number,4135758,
2002,2002,DE21,Oberbayern,Total,Total,Number,4138402,
1994,1994,DEA2,Köln,Total,Total,Number,4141571,
2006,2006,HU3,Alföld és Észak,Total,Total,Number,4141945,
1999,1999,UKF,East Midlands (UK),Total,Total,Number,4142300,
2011,2011,RO4,Macroregiunea patru,Total,Total,Number,4146645,
2006,2006,ITH5,Emilia-Romagna,Total,Total,Number,4146766,
2017,2017,HR,Croatia,Total,Total,Number,4154213,
2017,2017,HR0,Hrvatska,Total,Total,Number,4154213,
2000,2000,UKF,East Midlands (UK),Total,Total,Number,4160258,
1995,1995,DEA2,Köln,Total,Total,Number,4162040,
2010,2010,RO4,Macroregiunea patru,Total,Total,Number,4165467,
2005,2005,HU3,Alföld és Észak,Total,Total,Number,4167867,
2014,2014,SE2,Södra Sverige,Total,Total,Number,4168176,
2016,2016,TR31,Izmir,Total,Total,Number,4168415,
2010,2010,DED,Sachsen,Total,Total,Number,4168732,
2002,2002,BG3,Severna i yugoiztochna Bulgaria,Total,Total,Number,4169387,
2003,2003,DE21,Oberbayern,Total,Total,Number,4169657,
2003,2003,ES2,Noreste (ES),Total,Total,Number,4170715,
2007,2007,ITH5,Emilia-Romagna,Total,Total,Number,4175075,
2001,2001,UKF,East Midlands (UK),Total,Total,Number,4178847,
2009,2009,RO4,Macroregiunea patru,Total,Total,Number,4182240,
2004,2004,HU3,Alföld és Észak,Total,Total,Number,4187257,
1996,1996,DEA2,Köln,Total,Total,Number,4188583,
2016,2016,HR,Croatia,Total,Total,Number,4190669,
2016,2016,HR0,Hrvatska,Total,Total,Number,4190669,
2002,2002,ES52,Comunidad Valenciana,Total,Total,Number,4192277,
2009,2009,DED,Sachsen,Total,Total,Number,4192801,
2004,2004,DE21,Oberbayern,Total,Total,Number,4195673,
2008,2008,RO4,Macroregiunea patru,Total,Total,Number,4197476,
2002,2002,UKF,East Midlands (UK),Total,Total,Number,4205676,
2006,2006,IE,Ireland,Total,Total,Number,4208156,
2006,2006,IE0,Éire/Ireland,Total,Total,Number,4208156,
2004,2004,ES2,Noreste (ES),Total,Total,Number,4208305,
2003,2003,HU3,Alföld és Észak,Total,Total,Number,4210201,
2005,2005,DE21,Oberbayern,Total,Total,Number,4211118,
2015,2015,SE2,Södra Sverige,Total,Total,Number,4211985,
2002,2002,ITC1,Piemonte,Total,Total,Number,4212090,
2007,2007,RO4,Macroregiunea patru,Total,Total,Number,4212440,
1997,1997,DEA2,Köln,Total,Total,Number,4216305,
2003,2003,ITC1,Piemonte,Total,Total,Number,4219397,
2001,2001,ITC1,Piemonte,Total,Total,Number,4219421,
2008,2008,DED,Sachsen,Total,Total,Number,4220200,
2008,2008,ITH5,Emilia-Romagna,Total,Total,Number,4222551,
2017,2017,TR31,Izmir,Total,Total,Number,4223545,
2000,2000,ITC1,Piemonte,Total,Total,Number,4225083,
2015,2015,HR,Croatia,Total,Total,Number,4225316,
2015,2015,HR0,Hrvatska,Total,Total,Number,4225316,
2002,2002,HU3,Alföld és Észak,Total,Total,Number,4228771,
2006,2006,RO4,Macroregiunea patru,Total,Total,Number,4230991,
1999,1999,ITC1,Piemonte,Total,Total,Number,4232495,
1990,1990,NO,Norway,Total,Total,Number,4233116,
1990,1990,NO0,Norge,Total,Total,Number,4233116,
1998,1998,DEA2,Köln,Total,Total,Number,4235903,
2006,2006,DE21,Oberbayern,Total,Total,Number,4238195,
2003,2003,UKF,East Midlands (UK),Total,Total,Number,4238370,
1998,1998,ITC1,Piemonte,Total,Total,Number,4238764,
1997,1997,ITC1,Piemonte,Total,Total,Number,4245330,
1994,1994,HU3,Alföld és Észak,Total,Total,Number,4245817,
2014,2014,HR,Croatia,Total,Total,Number,4246809,
2014,2014,HR0,Hrvatska,Total,Total,Number,4246809,
2001,2001,HU3,Alföld és Észak,Total,Total,Number,4246936,
2005,2005,RO4,Macroregiunea patru,Total,Total,Number,4248997,
1999,1999,DEA2,Köln,Total,Total,Number,4249413,
2007,2007,DED,Sachsen,Total,Total,Number,4249774,
1991,1991,NO,Norway,Total,Total,Number,4249830,
1991,1991,NO0,Norge,Total,Total,Number,4249830,
1996,1996,ITC1,Piemonte,Total,Total,Number,4250494,
2000,2000,HU3,Alföld és Észak,Total,Total,Number,4252230,
2005,2005,ES2,Noreste (ES),Total,Total,Number,4252747,
1993,1993,HU3,Alföld és Észak,Total,Total,Number,4253655,
2004,2004,ITC1,Piemonte,Total,Total,Number,4254443,
1990,1990,FRL,Provence-Alpes-Côte d'Azur,Total,Total,Number,4257244,
1990,1990,FRL0,Provence-Alpes-Côte d'Azur,Total,Total,Number,4257244,
1990,1990,FR82,Provence-Alpes-Côte d'Azur (NUTS 2013),Total,Total,Number,4257244,
2016,2016,SE2,Södra Sverige,Total,Total,Number,4257622,
1992,1992,HU3,Alföld és Észak,Total,Total,Number,4258768,
1991,1991,HU3,Alföld és Észak,Total,Total,Number,4260827,
1995,1995,ITC1,Piemonte,Total,Total,Number,4261168,
2013,2013,HR,Croatia,Total,Total,Number,4262140,
2013,2013,HR0,Hrvatska,Total,Total,Number,4262140,
1999,1999,HU3,Alföld és Észak,Total,Total,Number,4262933,
2000,2000,DEA2,Köln,Total,Total,Number,4263675,
1990,1990,HU3,Alföld és Észak,Total,Total,Number,4266505,
2004,2004,RO4,Macroregiunea patru,Total,Total,Number,4268045,
1998,1998,HU3,Alföld és Észak,Total,Total,Number,4272057,
2005,2005,ITC1,Piemonte,Total,Total,Number,4272118,
2004,2004,UKF,East Midlands (UK),Total,Total,Number,4273230,
1992,1992,NO,Norway,Total,Total,Number,4273634,
1992,1992,NO0,Norge,Total,Total,Number,4273634,
2006,2006,DED,Sachsen,Total,Total,Number,4273754,
1994,1994,ITC1,Piemonte,Total,Total,Number,4274380,
2012,2012,HR,Croatia,Total,Total,Number,4275984,
2012,2012,HR0,Hrvatska,Total,Total,Number,4275984,
2009,2009,ITH5,Emilia-Romagna,Total,Total,Number,4277139,
1997,1997,HU3,Alföld és Észak,Total,Total,Number,4277277,
2007,2007,DE21,Oberbayern,Total,Total,Number,4279112,
2006,2006,ITC1,Piemonte,Total,Total,Number,4279510,
2018,2018,TR31,Izmir,Total,Total,Number,4279677,
1996,1996,HU3,Alföld és Észak,Total,Total,Number,4280872,
2001,2001,DEA2,Köln,Total,Total,Number,4281548,
2011,2011,DEA2,Köln,Total,Total,Number,4282911,b
1995,1995,HU3,Alföld és Észak,Total,Total,Number,4282935,
2007,2007,ITC1,Piemonte,Total,Total,Number,4285466,
2003,2003,RO4,Macroregiunea patru,Total,Total,Number,4287536,
